PolBez,Altersgr,GebLand,Geschl,GeimpftGenesen,Bundesland,Anz
0.0,0.572289156626506,0.0,0.0,1.0,0.0,0.02324014819804648
0.0,0.572289156626506,0.0,0.0,0.6666666666666666,0.0,0.006736274840013472
0.0,0.572289156626506,0.0,0.0,0.0,0.0,0.006511732345346357
0.0,0.572289156626506,0.0,1.0,0.3333333333333333,0.0,0.0455821264174245
0.0,0.572289156626506,0.0,1.0,1.0,0.0,0.02806781183338947
0.0,0.572289156626506,0.0,1.0,0.6666666666666666,0.0,0.008308072302683283
0.0,0.572289156626506,0.0,1.0,0.0,0.0,0.00740990232401482
0.0,0.572289156626506,1.0,0.0,0.3333333333333333,0.0,0.008757157292017514
0.0,0.572289156626506,1.0,0.0,1.0,0.0,0.0038172224093409677
0.0,0.572289156626506,1.0,0.0,0.6666666666666666,0.0,0.00370495116200741
0.0,0.572289156626506,1.0,0.0,0.0,0.0,0.0057258336140114515
0.0,0.572289156626506,1.0,1.0,0.3333333333333333,0.0,0.01639160211069945
0.0,0.572289156626506,1.0,1.0,1.0,0.0,0.006960817334680588
0.0,0.572289156626506,1.0,1.0,0.6666666666666666,0.0,0.004939934882676546
0.0,0.572289156626506,1.0,1.0,0.0,0.0,0.0048276636353429886
0.0,0.6927710843373494,0.0,0.0,0.3333333333333333,0.0,0.059952846076119906
0.0,0.6927710843373494,0.0,0.0,1.0,0.0,0.023576961940047155
0.0,0.6927710843373494,0.0,0.0,0.6666666666666666,0.0,0.005501291119344336
0.0,0.6927710843373494,0.0,0.0,0.0,0.0,0.008308072302683283
0.0,0.6927710843373494,0.0,1.0,0.3333333333333333,0.0,0.06792410463680251
0.0,0.6927710843373494,0.0,1.0,1.0,0.0,0.027843269338722353
0.0,0.6927710843373494,0.0,1.0,0.6666666666666666,0.0,0.005052206130010104
0.0,0.6927710843373494,0.0,1.0,0.0,0.0,0.007858987313349051
0.0,0.6927710843373494,1.0,0.0,0.3333333333333333,0.0,0.008532614797350398
0.0,0.6927710843373494,1.0,0.0,1.0,0.0,0.0022454249466711575
0.0,0.6927710843373494,1.0,0.0,0.6666666666666666,0.0,0.0023576961940047153
0.0,0.6927710843373494,1.0,0.0,0.0,0.0,0.003592679914673852
0.0,0.6927710843373494,1.0,1.0,0.3333333333333333,0.0,0.012013023464690693
0.0,0.6927710843373494,1.0,1.0,1.0,0.0,0.003480408667340294
0.0,0.6927710843373494,1.0,1.0,0.6666666666666666,0.0,0.0030313236780060626
0.0,0.6927710843373494,1.0,1.0,0.0,0.0,0.004490849893342315
0.0,0.8132530120481928,0.0,0.0,0.3333333333333333,0.0,0.051532502526103065
0.0,0.8132530120481928,0.0,0.0,1.0,0.0,0.01526888963736387
0.0,0.8132530120481928,0.0,0.0,0.6666666666666666,0.0,0.0012349837206691366
0.0,0.8132530120481928,0.0,0.0,0.0,0.0,0.006511732345346357
0.0,0.8132530120481928,0.0,1.0,0.3333333333333333,0.0,0.05748287863478163
0.0,0.8132530120481928,0.0,1.0,1.0,0.0,0.014707533400696082
0.0,0.8132530120481928,0.0,1.0,0.6666666666666666,0.0,0.0021331536993375996
0.0,0.8132530120481928,0.0,1.0,0.0,0.0,0.0075221735713483775
0.0,0.8132530120481928,1.0,0.0,0.3333333333333333,0.0,0.00527674862467722
0.0,0.8132530120481928,1.0,0.0,1.0,0.0,0.0011227124733355787
0.0,0.8132530120481928,1.0,0.0,0.6666666666666666,0.0,0.0
0.0,0.8132530120481928,1.0,0.0,0.0,0.0,0.0023576961940047153
0.0,0.8132530120481928,1.0,1.0,0.3333333333333333,0.0,0.008083529808016167
0.0,0.8132530120481928,1.0,1.0,1.0,0.0,0.0011227124733355787
0.0,0.8132530120481928,1.0,1.0,0.6666666666666666,0.0,0.000898169978668463
0.0,0.8132530120481928,1.0,1.0,0.0,0.0,0.003592679914673852
0.0,0.9337349397590361,0.0,0.0,0.3333333333333333,0.0,0.034916357920736496
0.0,0.9337349397590361,0.0,0.0,1.0,0.0,0.007073088582014146
0.0,0.9337349397590361,0.0,0.0,0.6666666666666666,0.0,0.00011227124733355787
0.0,0.9337349397590361,0.0,0.0,0.0,0.0,0.0020208824520040417
0.0,0.9337349397590361,0.0,1.0,0.3333333333333333,0.0,0.04490849893342315
0.0,0.9337349397590361,0.0,1.0,1.0,0.0,0.00797125856068261
0.0,0.9337349397590361,0.0,1.0,0.6666666666666666,0.0,0.0012349837206691366
0.0,0.9337349397590361,0.0,1.0,0.0,0.0,0.0040417649040080834
0.0,0.9337349397590361,1.0,0.0,0.3333333333333333,0.0,0.004154036151341641
0.0,0.9337349397590361,1.0,0.0,1.0,0.0,0.0003368137420006736
0.0,0.9337349397590361,1.0,0.0,0.0,0.0,0.0004490849893342315
0.0,0.9337349397590361,1.0,1.0,0.3333333333333333,0.0,0.0066240035926799145
0.0,0.9337349397590361,1.0,1.0,1.0,0.0,0.0003368137420006736
0.0,0.9337349397590361,1.0,1.0,0.6666666666666666,0.0,0.00022454249466711575
0.0,0.9337349397590361,1.0,1.0,0.0,0.0,0.001796339957336926
0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.012462108454024925
0.0,1.0,0.0,0.0,1.0,0.0,0.003368137420006736
0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.00022454249466711575
0.0,1.0,0.0,0.0,0.0,0.0,0.0012349837206691366
0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.023689233187380712
0.0,1.0,0.0,1.0,1.0,0.0,0.004266307398675199
0.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.00011227124733355787
0.0,1.0,0.0,1.0,0.0,0.0,0.0029190524306725047
0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0013472549680026945
0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,0.00011227124733355787
0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0021331536993375996
0.0,1.0,1.0,1.0,1.0,0.0,0.0005613562366677894
0.0,1.0,1.0,1.0,0.0,0.0,0.00022454249466711575
0.1192214111922141,0.0,0.0,0.0,0.3333333333333333,0.0,0.0005613562366677894
0.1192214111922141,0.0,0.0,0.0,1.0,0.0,0.00022454249466711575
0.1192214111922141,0.0,0.0,0.0,0.6666666666666666,0.0,0.030986864264061973
0.1192214111922141,0.0,0.0,0.0,0.0,0.0,0.07039407207814079
0.1192214111922141,0.0,0.0,1.0,0.3333333333333333,0.0,0.0005613562366677894
0.1192214111922141,0.0,0.0,1.0,1.0,0.0,0.0
0.1192214111922141,0.0,0.0,1.0,0.6666666666666666,0.0,0.025597844392051195
0.1192214111922141,0.0,0.0,1.0,0.0,0.0,0.07106769956214214
0.1192214111922141,0.0,1.0,0.0,0.0,0.0,0.00022454249466711575
0.1192214111922141,0.0,1.0,1.0,0.6666666666666666,0.0,0.00022454249466711575
0.1192214111922141,0.0,1.0,1.0,0.0,0.0,0.00022454249466711575
0.1192214111922141,0.09036144578313253,0.0,0.0,0.3333333333333333,0.0,0.0570337936454474
0.1192214111922141,0.09036144578313253,0.0,0.0,1.0,0.0,0.04760300886942854
0.1192214111922141,0.09036144578313253,0.0,0.0,0.6666666666666666,0.0,0.0791512293701583
0.1192214111922141,0.09036144578313253,0.0,0.0,0.0,0.0,0.05467609745144269
0.1192214111922141,0.09036144578313253,0.0,1.0,0.3333333333333333,0.0,0.04973616256876614
0.1192214111922141,0.09036144578313253,0.0,1.0,1.0,0.0,0.04064219153474795
0.1192214111922141,0.09036144578313253,0.0,1.0,0.6666666666666666,0.0,0.06938363085213876
0.1192214111922141,0.09036144578313253,0.0,1.0,0.0,0.0,0.05209385876277085
0.1192214111922141,0.09036144578313253,1.0,0.0,0.3333333333333333,0.0,0.0012349837206691366
0.1192214111922141,0.09036144578313253,1.0,0.0,1.0,0.0,0.000898169978668463
0.1192214111922141,0.09036144578313253,1.0,0.0,0.6666666666666666,0.0,0.004266307398675199
0.1192214111922141,0.09036144578313253,1.0,0.0,0.0,0.0,0.004939934882676546
0.1192214111922141,0.09036144578313253,1.0,1.0,0.3333333333333333,0.0,0.0012349837206691366
0.1192214111922141,0.09036144578313253,1.0,1.0,1.0,0.0,0.0011227124733355787
0.1192214111922141,0.09036144578313253,1.0,1.0,0.6666666666666666,0.0,0.002694509936005389
0.1192214111922141,0.09036144578313253,1.0,1.0,0.0,0.0,0.004154036151341641
0.1192214111922141,0.21084337349397592,0.0,0.0,0.3333333333333333,0.0,0.07780397440215561
0.1192214111922141,0.21084337349397592,0.0,0.0,1.0,0.0,0.060626473560121255
0.1192214111922141,0.21084337349397592,0.0,0.0,0.6666666666666666,0.0,0.04176490400808353
0.1192214111922141,0.21084337349397592,0.0,0.0,0.0,0.0,0.025148759402716964
0.1192214111922141,0.21084337349397592,0.0,1.0,0.3333333333333333,0.0,0.07219041203547771
0.1192214111922141,0.21084337349397592,0.0,1.0,1.0,0.0,0.07488492197148311
0.1192214111922141,0.21084337349397592,0.0,1.0,0.6666666666666666,0.0,0.03727405411474122
0.1192214111922141,0.21084337349397592,0.0,1.0,0.0,0.0,0.016728415852700122
0.1192214111922141,0.21084337349397592,1.0,0.0,0.3333333333333333,0.0,0.00527674862467722
0.1192214111922141,0.21084337349397592,1.0,0.0,1.0,0.0,0.0022454249466711575
0.1192214111922141,0.21084337349397592,1.0,0.0,0.6666666666666666,0.0,0.002582238688671831
0.1192214111922141,0.21084337349397592,1.0,0.0,0.0,0.0,0.004154036151341641
0.1192214111922141,0.21084337349397592,1.0,1.0,0.3333333333333333,0.0,0.004939934882676546
0.1192214111922141,0.21084337349397592,1.0,1.0,1.0,0.0,0.002469967441338273
0.1192214111922141,0.21084337349397592,1.0,1.0,0.6666666666666666,0.0,0.0032558661726731783
0.1192214111922141,0.21084337349397592,1.0,1.0,0.0,0.0,0.005389019872010778
0.1192214111922141,0.3313253012048193,0.0,0.0,0.3333333333333333,0.0,0.0932974065341866
0.1192214111922141,0.3313253012048193,0.0,0.0,1.0,0.0,0.0570337936454474
0.1192214111922141,0.3313253012048193,0.0,0.0,0.6666666666666666,0.0,0.034916357920736496
0.1192214111922141,0.3313253012048193,0.0,0.0,0.0,0.0,0.03053777927472774
0.1192214111922141,0.3313253012048193,0.0,1.0,0.3333333333333333,0.0,0.08105984057482879
0.1192214111922141,0.3313253012048193,0.0,1.0,1.0,0.0,0.07117997080947569
0.1192214111922141,0.3313253012048193,0.0,1.0,0.6666666666666666,0.0,0.039744021556079485
0.1192214111922141,0.3313253012048193,0.0,1.0,0.0,0.0,0.0221174357247109
0.1192214111922141,0.3313253012048193,1.0,0.0,0.3333333333333333,0.0,0.011676209722690019
0.1192214111922141,0.3313253012048193,1.0,0.0,1.0,0.0,0.003368137420006736
0.1192214111922141,0.3313253012048193,1.0,0.0,0.6666666666666666,0.0,0.005389019872010778
0.1192214111922141,0.3313253012048193,1.0,0.0,0.0,0.0,0.011227124733355787
0.1192214111922141,0.3313253012048193,1.0,1.0,0.3333333333333333,0.0,0.013472549680026945
0.1192214111922141,0.3313253012048193,1.0,1.0,1.0,0.0,0.005613562366677894
0.1192214111922141,0.3313253012048193,1.0,1.0,0.6666666666666666,0.0,0.007746716066015493
0.1192214111922141,0.3313253012048193,1.0,1.0,0.0,0.0,0.008420343550016841
0.1192214111922141,0.45180722891566266,0.0,0.0,0.3333333333333333,0.0,0.11698663972156731
0.1192214111922141,0.45180722891566266,0.0,0.0,1.0,0.0,0.08308072302683282
0.1192214111922141,0.45180722891566266,0.0,0.0,0.6666666666666666,0.0,0.03525317166273717
0.1192214111922141,0.45180722891566266,0.0,0.0,0.0,0.0,0.032109576737397554
0.1192214111922141,0.45180722891566266,0.0,1.0,0.3333333333333333,0.0,0.11159761984955653
0.1192214111922141,0.45180722891566266,0.0,1.0,1.0,0.0,0.09655327270685977
0.1192214111922141,0.45180722891566266,0.0,1.0,0.6666666666666666,0.0,0.04086673402941507
0.1192214111922141,0.45180722891566266,0.0,1.0,0.0,0.0,0.023015605703379363
0.1192214111922141,0.45180722891566266,1.0,0.0,0.3333333333333333,0.0,0.019759739530706186
0.1192214111922141,0.45180722891566266,1.0,0.0,1.0,0.0,0.007858987313349051
0.1192214111922141,0.45180722891566266,1.0,0.0,0.6666666666666666,0.0,0.011788480970023578
0.1192214111922141,0.45180722891566266,1.0,0.0,0.0,0.0,0.011900752217357135
0.1192214111922141,0.45180722891566266,1.0,1.0,0.3333333333333333,0.0,0.026832828112720333
0.1192214111922141,0.45180722891566266,1.0,1.0,1.0,0.0,0.017514314584035028
0.1192214111922141,0.45180722891566266,1.0,1.0,0.6666666666666666,0.0,0.014482990906028967
0.1192214111922141,0.45180722891566266,1.0,1.0,0.0,0.0,0.013248007185359829
0.1192214111922141,0.572289156626506,0.0,0.0,0.3333333333333333,0.0,0.18479847311103625
0.1192214111922141,0.572289156626506,0.0,0.0,1.0,0.0,0.09127652408218255
0.1192214111922141,0.572289156626506,0.0,0.0,0.6666666666666666,0.0,0.031435949253396205
0.1192214111922141,0.572289156626506,0.0,0.0,0.0,0.0,0.03076232176939486
0.1192214111922141,0.572289156626506,0.0,1.0,0.3333333333333333,0.0,0.15706747501964746
0.1192214111922141,0.572289156626506,0.0,1.0,1.0,0.0,0.10037049511620075
0.1192214111922141,0.572289156626506,0.0,1.0,0.6666666666666666,0.0,0.02739418434938812
0.1192214111922141,0.572289156626506,0.0,1.0,0.0,0.0,0.02795554058605591
0.1192214111922141,0.572289156626506,1.0,0.0,0.3333333333333333,0.0,0.02279106320871225
0.1192214111922141,0.572289156626506,1.0,0.0,1.0,0.0,0.006736274840013472
0.1192214111922141,0.572289156626506,1.0,0.0,0.6666666666666666,0.0,0.006174918603345683
0.1192214111922141,0.572289156626506,1.0,0.0,0.0,0.0,0.01212529471202425
0.1192214111922141,0.572289156626506,1.0,1.0,0.3333333333333333,0.0,0.03267093297406534
0.1192214111922141,0.572289156626506,1.0,1.0,1.0,0.0,0.013921634669361176
0.1192214111922141,0.572289156626506,1.0,1.0,0.6666666666666666,0.0,0.012462108454024925
0.1192214111922141,0.572289156626506,1.0,1.0,0.0,0.0,0.01425844841136185
0.1192214111922141,0.6927710843373494,0.0,0.0,0.3333333333333333,0.0,0.23262602447513192
0.1192214111922141,0.6927710843373494,0.0,0.0,1.0,0.0,0.08498933423150332
0.1192214111922141,0.6927710843373494,0.0,0.0,0.6666666666666666,0.0,0.020208824520040417
0.1192214111922141,0.6927710843373494,0.0,0.0,0.0,0.0,0.03334456045806669
0.1192214111922141,0.6927710843373494,0.0,1.0,0.3333333333333333,0.0,0.22802290333445605
0.1192214111922141,0.6927710843373494,0.0,1.0,1.0,0.0,0.09587964522285843
0.1192214111922141,0.6927710843373494,0.0,1.0,0.6666666666666666,0.0,0.02065790950937465
0.1192214111922141,0.6927710843373494,0.0,1.0,0.0,0.0,0.031548220500729765
0.1192214111922141,0.6927710843373494,1.0,0.0,0.3333333333333333,0.0,0.01942292578870551
0.1192214111922141,0.6927710843373494,1.0,0.0,1.0,0.0,0.006960817334680588
0.1192214111922141,0.6927710843373494,1.0,0.0,0.6666666666666666,0.0,0.00370495116200741
0.1192214111922141,0.6927710843373494,1.0,0.0,0.0,0.0,0.00898169978668463
0.1192214111922141,0.6927710843373494,1.0,1.0,0.3333333333333333,0.0,0.02593465813405187
0.1192214111922141,0.6927710843373494,1.0,1.0,1.0,0.0,0.008195801055349726
0.1192214111922141,0.6927710843373494,1.0,1.0,0.6666666666666666,0.0,0.003368137420006736
0.1192214111922141,0.6927710843373494,1.0,1.0,0.0,0.0,0.009879869765353093
0.1192214111922141,0.8132530120481928,0.0,0.0,0.3333333333333333,0.0,0.21331536993375996
0.1192214111922141,0.8132530120481928,0.0,0.0,1.0,0.0,0.05725833614011452
0.1192214111922141,0.8132530120481928,0.0,0.0,0.6666666666666666,0.0,0.004603121140675873
0.1192214111922141,0.8132530120481928,0.0,0.0,0.0,0.0,0.01639160211069945
0.1192214111922141,0.8132530120481928,0.0,1.0,0.3333333333333333,0.0,0.21836757606377008
0.1192214111922141,0.8132530120481928,0.0,1.0,1.0,0.0,0.057707421129448745
0.1192214111922141,0.8132530120481928,0.0,1.0,0.6666666666666666,0.0,0.006736274840013472
0.1192214111922141,0.8132530120481928,0.0,1.0,0.0,0.0,0.017738857078702146
0.1192214111922141,0.8132530120481928,1.0,0.0,0.3333333333333333,0.0,0.014595262153362524
0.1192214111922141,0.8132530120481928,1.0,0.0,1.0,0.0,0.0021331536993375996
0.1192214111922141,0.8132530120481928,1.0,0.0,0.6666666666666666,0.0,0.0006736274840013472
0.1192214111922141,0.8132530120481928,1.0,0.0,0.0,0.0,0.00370495116200741
0.1192214111922141,0.8132530120481928,1.0,1.0,0.3333333333333333,0.0,0.02324014819804648
0.1192214111922141,0.8132530120481928,1.0,1.0,1.0,0.0,0.003592679914673852
0.1192214111922141,0.8132530120481928,1.0,1.0,0.6666666666666666,0.0,0.0010104412260020209
0.1192214111922141,0.8132530120481928,1.0,1.0,0.0,0.0,0.006736274840013472
0.1192214111922141,0.9337349397590361,0.0,0.0,0.3333333333333333,0.0,0.1330414280902661
0.1192214111922141,0.9337349397590361,0.0,0.0,1.0,0.0,0.030425508027394185
0.1192214111922141,0.9337349397590361,0.0,0.0,0.6666666666666666,0.0,0.0021331536993375996
0.1192214111922141,0.9337349397590361,0.0,0.0,0.0,0.0,0.008757157292017514
0.1192214111922141,0.9337349397590361,0.0,1.0,0.3333333333333333,0.0,0.15291343886830583
0.1192214111922141,0.9337349397590361,0.0,1.0,1.0,0.0,0.02795554058605591
0.1192214111922141,0.9337349397590361,0.0,1.0,0.6666666666666666,0.0,0.0032558661726731783
0.1192214111922141,0.9337349397590361,0.0,1.0,0.0,0.0,0.012013023464690693
0.1192214111922141,0.9337349397590361,1.0,0.0,0.3333333333333333,0.0,0.009655327270685977
0.1192214111922141,0.9337349397590361,1.0,0.0,1.0,0.0,0.001796339957336926
0.1192214111922141,0.9337349397590361,1.0,0.0,0.0,0.0,0.0013472549680026945
0.1192214111922141,0.9337349397590361,1.0,1.0,0.3333333333333333,0.0,0.015044347142696755
0.1192214111922141,0.9337349397590361,1.0,1.0,1.0,0.0,0.0019086112046704838
0.1192214111922141,0.9337349397590361,1.0,1.0,0.6666666666666666,0.0,0.0006736274840013472
0.1192214111922141,0.9337349397590361,1.0,1.0,0.0,0.0,0.0023576961940047153
0.1192214111922141,1.0,0.0,0.0,0.3333333333333333,0.0,0.0413158190187493
0.1192214111922141,1.0,0.0,0.0,1.0,0.0,0.005838104861345009
0.1192214111922141,1.0,0.0,0.0,0.6666666666666666,0.0,0.0005613562366677894
0.1192214111922141,1.0,0.0,0.0,0.0,0.0,0.0040417649040080834
0.1192214111922141,1.0,0.0,1.0,0.3333333333333333,0.0,0.07207814078814416
0.1192214111922141,1.0,0.0,1.0,1.0,0.0,0.01268665094869204
0.1192214111922141,1.0,0.0,1.0,0.6666666666666666,0.0,0.0010104412260020209
0.1192214111922141,1.0,0.0,1.0,0.0,0.0,0.009206242281351746
0.1192214111922141,1.0,1.0,0.0,0.3333333333333333,0.0,0.0022454249466711575
0.1192214111922141,1.0,1.0,0.0,1.0,0.0,0.0004490849893342315
0.1192214111922141,1.0,1.0,0.0,0.0,0.0,0.0004490849893342315
0.1192214111922141,1.0,1.0,1.0,0.3333333333333333,0.0,0.0029190524306725047
0.1192214111922141,1.0,1.0,1.0,1.0,0.0,0.0011227124733355787
0.1192214111922141,1.0,1.0,1.0,0.6666666666666666,0.0,0.0
0.1192214111922141,1.0,1.0,1.0,0.0,0.0,0.0003368137420006736
0.0036496350364963502,0.0,0.0,0.0,0.6666666666666666,0.0,0.011900752217357135
0.0036496350364963502,0.0,0.0,0.0,0.0,0.0,0.030425508027394185
0.0036496350364963502,0.0,0.0,1.0,0.3333333333333333,0.0,0.0
0.0036496350364963502,0.0,0.0,1.0,0.6666666666666666,0.0,0.013023464690692713
0.0036496350364963502,0.0,0.0,1.0,0.0,0.0,0.030200965532727067
0.0036496350364963502,0.0,1.0,0.0,0.6666666666666666,0.0,0.00011227124733355787
0.0036496350364963502,0.0,1.0,0.0,0.0,0.0,0.0
0.0036496350364963502,0.0,1.0,1.0,0.0,0.0,0.0003368137420006736
0.0036496350364963502,0.09036144578313253,0.0,0.0,0.3333333333333333,0.0,0.01583024587403166
0.0036496350364963502,0.09036144578313253,0.0,0.0,1.0,0.0,0.017065229594700797
0.0036496350364963502,0.09036144578313253,0.0,0.0,0.6666666666666666,0.0,0.04591894015942517
0.0036496350364963502,0.09036144578313253,0.0,0.0,0.0,0.0,0.02739418434938812
0.0036496350364963502,0.09036144578313253,0.0,1.0,0.3333333333333333,0.0,0.019198383294038397
0.0036496350364963502,0.09036144578313253,0.0,1.0,1.0,0.0,0.017851128326035703
0.0036496350364963502,0.09036144578313253,0.0,1.0,0.6666666666666666,0.0,0.03749859660940833
0.0036496350364963502,0.09036144578313253,0.0,1.0,0.0,0.0,0.030313236780060628
0.0036496350364963502,0.09036144578313253,1.0,0.0,0.3333333333333333,0.0,0.00022454249466711575
0.0036496350364963502,0.09036144578313253,1.0,0.0,1.0,0.0,0.00022454249466711575
0.0036496350364963502,0.09036144578313253,1.0,0.0,0.6666666666666666,0.0,0.0021331536993375996
0.0036496350364963502,0.09036144578313253,1.0,0.0,0.0,0.0,0.004266307398675199
0.0036496350364963502,0.09036144578313253,1.0,1.0,0.3333333333333333,0.0,0.0010104412260020209
0.0036496350364963502,0.09036144578313253,1.0,1.0,1.0,0.0,0.00011227124733355787
0.0036496350364963502,0.09036144578313253,1.0,1.0,0.6666666666666666,0.0,0.0021331536993375996
0.0036496350364963502,0.09036144578313253,1.0,1.0,0.0,0.0,0.0031435949253396205
