Bundesland,Bildung,Altersgr,ErwerbStatus,GeimpftGenesen,Anz
7,1,39.5,1,0,2503
7,1,39.5,0,1,1346
7,1,39.5,0,3,382
7,1,39.5,0,2,665
7,1,39.5,0,0,1036
7,1,49.5,1,1,6684
7,1,49.5,1,3,2213
7,1,49.5,1,2,2125
7,1,49.5,1,0,2492
7,1,49.5,0,1,1878
7,1,49.5,0,3,421
7,1,49.5,0,2,487
7,1,49.5,0,0,992
7,1,59.5,1,1,6048
7,1,59.5,1,3,1676
7,1,59.5,1,2,1203
7,1,59.5,1,0,1831
7,1,59.5,0,1,6548
7,1,59.5,0,3,1215
7,1,59.5,0,2,931
7,1,59.5,0,0,2082
7,2,29.5,1,1,13239
7,2,29.5,1,3,6606
7,2,29.5,1,2,9116
7,2,29.5,1,0,7373
7,2,29.5,0,1,2279
7,2,29.5,0,3,834
7,2,29.5,0,2,2118
7,2,29.5,0,0,2006
7,2,39.5,1,1,16285
7,2,39.5,1,3,8886
7,2,39.5,1,2,8995
7,2,39.5,1,0,7130
7,2,39.5,0,1,2078
7,2,39.5,0,3,851
7,2,39.5,0,2,1287
7,2,39.5,0,0,1478
7,2,49.5,1,1,25183
7,2,49.5,1,3,10503
7,2,49.5,1,2,7732
7,2,49.5,1,0,7352
7,2,49.5,0,1,2922
7,2,49.5,0,3,713
7,2,49.5,0,2,852
7,2,49.5,0,0,1373
7,2,59.5,1,1,23019
7,2,59.5,1,3,7668
7,2,59.5,1,2,4161
7,2,59.5,1,0,5349
7,2,59.5,0,1,14677
7,2,59.5,0,3,3180
7,2,59.5,0,2,1813
7,2,59.5,0,0,3490
7,3,29.5,1,1,6290
7,3,29.5,1,3,4212
7,3,29.5,1,2,3090
7,3,29.5,1,0,2284
7,3,29.5,0,1,1501
7,3,29.5,0,3,676
7,3,29.5,0,2,780
7,3,29.5,0,0,1038
7,3,39.5,1,1,5332
7,3,39.5,1,3,3514
7,3,39.5,1,2,2310
7,3,39.5,1,0,1785
7,3,39.5,0,1,707
7,3,39.5,0,3,348
7,3,39.5,0,2,413
7,3,39.5,0,0,469
7,3,49.5,1,1,5892
7,3,49.5,1,3,3012
7,3,49.5,1,2,1579
7,3,49.5,1,0,1443
7,3,49.5,0,1,588
7,3,49.5,0,3,172
7,3,49.5,0,2,131
7,3,49.5,0,0,273
7,3,59.5,1,1,4651
7,3,59.5,1,3,1763
7,3,59.5,1,2,663
7,3,59.5,1,0,891
7,3,59.5,0,1,1799
7,3,59.5,0,3,465
7,3,59.5,0,2,201
7,3,59.5,0,0,446
7,4,29.5,1,1,7336
7,4,29.5,1,3,5947
7,4,29.5,1,2,2417
7,4,29.5,1,0,1702
7,4,29.5,0,1,1534
7,4,29.5,0,3,741
7,4,29.5,0,2,691
7,4,29.5,0,0,1061
7,4,39.5,1,1,7690
7,4,39.5,1,3,5986
7,4,39.5,1,2,2336
7,4,39.5,1,0,1889
7,4,39.5,0,1,1072
7,4,39.5,0,3,557
7,4,39.5,0,2,486
7,4,39.5,0,0,498
7,4,49.5,1,1,7520
7,4,49.5,1,3,4677
7,4,49.5,1,2,1646
7,4,49.5,1,0,1586
7,4,49.5,0,1,526
7,4,49.5,0,3,177
7,4,49.5,0,2,142
7,4,49.5,0,0,283
7,4,59.5,1,1,6715
7,4,59.5,1,3,2895
7,4,59.5,1,2,766
7,4,59.5,1,0,968
7,4,59.5,0,1,1396
7,4,59.5,0,3,314
7,4,59.5,0,2,100
7,4,59.5,0,0,350
7,0,29.5,1,1,20
7,0,29.5,1,3,7
7,0,29.5,1,2,12
7,0,29.5,1,0,19
7,0,29.5,0,1,12
7,0,29.5,0,3,2
7,0,29.5,0,2,10
7,0,29.5,0,0,20
7,0,39.5,1,1,9
7,0,39.5,1,3,2
7,0,39.5,1,2,8
7,0,39.5,1,0,7
7,0,39.5,0,1,3
7,0,39.5,0,3,2
7,0,39.5,0,2,3
7,0,39.5,0,0,6
7,0,49.5,1,1,6
7,0,49.5,1,2,1
7,0,49.5,1,0,3
7,0,49.5,0,1,12
7,0,49.5,0,3,2
7,0,49.5,0,2,1
7,0,49.5,0,0,6
7,0,59.5,1,1,2
7,0,59.5,1,3,2
7,0,59.5,1,0,5
7,0,59.5,0,1,9
7,0,59.5,0,2,3
7,0,59.5,0,0,5
8,1,29.5,1,1,1851
8,1,29.5,1,3,831
8,1,29.5,1,2,1320
8,1,29.5,1,0,1525
8,1,29.5,0,1,757
8,1,29.5,0,3,252
8,1,29.5,0,2,644
8,1,29.5,0,0,973
8,1,39.5,1,1,2700
8,1,39.5,1,3,1245
8,1,39.5,1,2,1558
8,1,39.5,1,0,1565
8,1,39.5,0,1,874
8,1,39.5,0,3,301
8,1,39.5,0,2,572
8,1,39.5,0,0,786
8,1,49.5,1,1,3863
8,1,49.5,1,3,1434
8,1,49.5,1,2,1342
8,1,49.5,1,0,1556
8,1,49.5,0,1,1330
8,1,49.5,0,3,282
8,1,49.5,0,2,390
8,1,49.5,0,0,751
8,1,59.5,1,1,3111
8,1,59.5,1,3,971
8,1,59.5,1,2,625
8,1,59.5,1,0,994
8,1,59.5,0,1,3651
8,1,59.5,0,3,707
8,1,59.5,0,2,492
8,1,59.5,0,0,1463
8,2,29.5,1,1,6210
8,2,29.5,1,3,3767
8,2,29.5,1,2,4825
8,2,29.5,1,0,3942
8,2,29.5,0,1,1052
8,2,29.5,0,3,493
8,2,29.5,0,2,1100
8,2,29.5,0,0,1174
8,2,39.5,1,1,7834
8,2,39.5,1,3,4812
8,2,39.5,1,2,4716
8,2,39.5,1,0,3767
8,2,39.5,0,1,1026
8,2,39.5,0,3,475
8,2,39.5,0,2,735
8,2,39.5,0,0,845
8,2,49.5,1,1,12224
8,2,49.5,1,3,5893
8,2,49.5,1,2,3904
8,2,49.5,1,0,4015
8,2,49.5,0,1,1452
8,2,49.5,0,3,385
8,2,49.5,0,2,445
8,2,49.5,0,0,790
8,2,59.5,1,1,11471
8,2,59.5,1,3,4413
8,2,59.5,1,2,2073
8,2,59.5,1,0,2648
8,2,59.5,0,1,6750
8,2,59.5,0,3,1475
8,2,59.5,0,2,893
8,2,59.5,0,0,1900
8,3,29.5,1,1,2711
8,3,29.5,1,3,2174
8,3,29.5,1,2,1375
8,3,29.5,1,0,993
8,3,29.5,0,1,677
8,3,29.5,0,3,354
8,3,29.5,0,2,414
8,3,29.5,0,0,429
8,3,39.5,1,1,2608
8,3,39.5,1,3,1991
8,3,39.5,1,2,1180
8,3,39.5,1,0,933
8,3,39.5,0,1,405
8,3,39.5,0,3,219
8,3,39.5,0,2,262
8,3,39.5,0,0,286
8,3,49.5,1,1,2793
8,3,49.5,1,3,1625
8,3,49.5,1,2,785
8,3,49.5,1,0,746
8,3,49.5,0,1,318
8,3,49.5,0,3,98
8,3,49.5,0,2,102
8,3,49.5,0,0,146
8,3,59.5,1,1,2277
8,3,59.5,1,3,955
8,3,59.5,1,2,343
8,3,59.5,1,0,431
8,3,59.5,0,1,886
8,3,59.5,0,3,231
8,3,59.5,0,2,94
8,3,59.5,0,0,232
8,4,29.5,1,1,2657
8,4,29.5,1,3,2344
8,4,29.5,1,2,848
8,4,29.5,1,0,580
8,4,29.5,0,1,651
8,4,29.5,0,3,344
8,4,29.5,0,2,265
8,4,29.5,0,0,319
8,4,39.5,1,1,3386
8,4,39.5,1,3,2877
8,4,39.5,1,2,1103
8,4,39.5,1,0,878
8,4,39.5,0,1,562
8,4,39.5,0,3,282
8,4,39.5,0,2,283
8,4,39.5,0,0,288
8,4,49.5,1,1,3624
8,4,49.5,1,3,2364
8,4,49.5,1,2,742
8,4,49.5,1,0,707
8,4,49.5,0,1,301
8,4,49.5,0,3,113
8,4,49.5,0,2,99
8,4,49.5,0,0,134
8,4,59.5,1,1,3168
8,4,59.5,1,3,1593
8,4,59.5,1,2,350
8,4,59.5,1,0,446
8,4,59.5,0,1,766
8,4,59.5,0,3,228
8,4,59.5,0,2,58
8,4,59.5,0,0,202
8,0,29.5,1,1,7
8,0,29.5,1,3,4
8,0,29.5,1,2,4
8,0,29.5,1,0,9
8,0,29.5,0,1,17
8,0,29.5,0,3,5
8,0,29.5,0,2,5
8,0,29.5,0,0,16
8,0,39.5,1,1,7
8,0,39.5,1,3,1
8,0,39.5,1,2,3
8,0,39.5,1,0,7
8,0,39.5,0,1,6
8,0,39.5,0,3,3
8,0,39.5,0,2,1
8,0,39.5,0,0,6
8,0,49.5,1,1,3
8,0,49.5,1,2,3
8,0,49.5,1,0,2
8,0,49.5,0,1,3
8,0,49.5,0,3,2
8,0,49.5,0,2,1
8,0,49.5,0,0,5
8,0,59.5,1,1,3
8,0,59.5,1,2,2
8,0,59.5,1,0,1
8,0,59.5,0,1,5
8,0,59.5,0,0,4
9,1,29.5,1,1,9545
9,1,29.5,1,3,4629
9,1,29.5,1,2,6577
9,1,29.5,1,0,7183
9,1,29.5,0,1,7644
9,1,29.5,0,3,2442
9,1,29.5,0,2,6171
9,1,29.5,0,0,8684
9,1,39.5,1,1,12535
9,1,39.5,1,3,6336
9,1,39.5,1,2,7634
9,1,39.5,1,0,7179
9,1,39.5,0,1,7720
9,1,39.5,0,3,2648
9,1,39.5,0,2,5211
9,1,39.5,0,0,7032
9,1,49.5,1,1,15502
9,1,49.5,1,3,6507
9,1,49.5,1,2,5968
9,1,49.5,1,0,6858
9,1,49.5,0,1,8932
9,1,49.5,0,3,2371
9,1,49.5,0,2,3714
9,1,49.5,0,0,6223
9,1,59.5,1,1,11060
9,1,59.5,1,3,3755
9,1,59.5,1,2,2246
9,1,59.5,1,0,3665
9,1,59.5,0,1,16004
9,1,59.5,0,3,3366
9,1,59.5,0,2,2993
9,1,59.5,0,0,7866
9,2,29.5,1,1,18194
9,2,29.5,1,3,11410
9,2,29.5,1,2,10949
9,2,29.5,1,0,8621
9,2,29.5,0,1,5359
9,2,29.5,0,3,2052
9,2,29.5,0,2,4340
9,2,29.5,0,0,5238
9,2,39.5,1,1,21010
9,2,39.5,1,3,12464
9,2,39.5,1,2,10437
9,2,39.5,1,0,8397
9,2,39.5,0,1,5734
9,2,39.5,0,3,1970
9,2,39.5,0,2,3362
9,2,39.5,0,0,4521
9,2,49.5,1,1,31778
9,2,49.5,1,3,14970
9,2,49.5,1,2,8551
9,2,49.5,1,0,8615
9,2,49.5,0,1,8570
9,2,49.5,0,3,2075
9,2,49.5,0,2,2421
9,2,49.5,0,0,4666
9,2,59.5,1,1,29811
9,2,59.5,1,3,11398
9,2,59.5,1,2,3926
9,2,59.5,1,0,5723
9,2,59.5,0,1,27251
9,2,59.5,0,3,5871
9,2,59.5,0,2,2624
9,2,59.5,0,0,8013
9,3,29.5,1,1,21070
9,3,29.5,1,3,16730
9,3,29.5,1,2,8523
9,3,29.5,1,0,6288
9,3,29.5,0,1,6930
9,3,29.5,0,3,3649
9,3,29.5,0,2,3785
9,3,29.5,0,0,5130
9,3,39.5,1,1,16955
9,3,39.5,1,3,11810
9,3,39.5,1,2,5867
9,3,39.5,1,0,4687
9,3,39.5,0,1,4328
9,3,39.5,0,3,1812
9,3,39.5,0,2,2261
9,3,39.5,0,0,2787
9,3,49.5,1,1,18888
9,3,49.5,1,3,10594
9,3,49.5,1,2,4065
9,3,49.5,1,0,3786
9,3,49.5,0,1,3864
9,3,49.5,0,3,1193
9,3,49.5,0,2,1228
9,3,49.5,0,0,2059
9,3,59.5,1,1,16222
9,3,59.5,1,3,6723
9,3,59.5,1,2,1930
9,3,59.5,1,0,2603
9,3,59.5,0,1,9049
9,3,59.5,0,3,2216
9,3,59.5,0,2,1019
9,3,59.5,0,0,2758
9,4,29.5,1,1,32824
9,4,29.5,1,3,31498
9,4,29.5,1,2,7803
9,4,29.5,1,0,5940
9,4,29.5,0,1,7126
9,4,29.5,0,3,4410
9,4,29.5,0,2,2966
9,4,29.5,0,0,4582
9,4,39.5,1,1,34115
9,4,39.5,1,3,28331
9,4,39.5,1,2,7452
9,4,39.5,1,0,5896
9,4,39.5,0,1,6219
9,4,39.5,0,3,3428
9,4,39.5,0,2,2294
9,4,39.5,0,0,2930
9,4,49.5,1,1,29278
9,4,49.5,1,3,19633
9,4,49.5,1,2,4655
9,4,49.5,1,0,4166
9,4,49.5,0,1,3569
9,4,49.5,0,3,1379
9,4,49.5,0,2,1039
9,4,49.5,0,0,1815
9,4,59.5,1,1,23415
9,4,59.5,1,3,10999
9,4,59.5,1,2,2010
9,4,59.5,1,0,2799
9,4,59.5,0,1,6983
9,4,59.5,0,3,1883
9,4,59.5,0,2,762
9,4,59.5,0,0,2089
9,0,29.5,1,1,38
9,0,29.5,1,3,20
9,0,29.5,1,2,13
9,0,29.5,1,0,29
9,0,29.5,0,1,73
9,0,29.5,0,3,20
9,0,29.5,0,2,38
9,0,29.5,0,0,91
9,0,39.5,1,1,21
9,0,39.5,1,3,6
9,0,39.5,1,2,8
9,0,39.5,1,0,17
9,0,39.5,0,1,46
9,0,39.5,0,3,15
9,0,39.5,0,2,23
9,0,39.5,0,0,47
9,0,49.5,1,1,13
9,0,49.5,1,3,5
9,0,49.5,1,2,2
9,0,49.5,1,0,18
9,0,49.5,0,1,37
9,0,49.5,0,3,6
9,0,49.5,0,2,12
9,0,49.5,0,0,44
9,0,59.5,1,1,5
9,0,59.5,1,3,2
9,0,59.5,1,2,1
9,0,59.5,1,0,14
9,0,59.5,0,1,31
9,0,59.5,0,3,1
9,0,59.5,0,2,4
9,0,59.5,0,0,16
